Roll Number,Legal Address,Tax/Exempt,Prop Type Code,Prop Type,Payer Type,Land Value,Impr. Value,Other Value,Total Value,Street Address,Prop Subtype,Description,Town,Tax Year
1006710,"0112321 1 51    NE-1-20-3-55,497 Sq. Feet",,T,"2
 Residential",,78900,244000,0,322900,309 JOHN STREET S.W.,,,TV,2014
1006720,"0112321 1 52    NE-1-20-3-55,497 Sq. Feet",,T,"2
 Residential",,78900,271800,0,350700,311 JOHN STREET S.W.,,,TV,2014
1006730,"0312990 1 53    NE-1-20-3-56,831 Sq. Feet",,T,"2
 Residential",,87100,272100,0,359200,313 John Street S.W.,,,TV,2014
1006740,"0312990 1 54    NE-1-20-3-54,810 Sq. Feet",,T,"2
 Residential",,71500,269100,0,340600,315 John Street SW,,,TV,2014
1006750,"0312990 1 55    NE-1-20-3-54,864 Sq. Feet",,T,"2
 Residential",,72100,239900,0,312000,317 John Street SW,,,TV,2014
1006760,"0312990 1 56    NE-1-20-3-54,679 Sq. Feet",,T,"2
 Residential",,77100,249200,0,326300,319 John Street SW,,,TV,2014
1006770,"0312990 1 57    NE-1-20-3-54,782 Sq. Feet",,T,"2
 Residential",,71200,241900,0,313100,320 John Street SW,,,TV,2014
1006780,"0312990 1 58    NE-1-20-3-54,885 Sq. Feet",,T,"2
 Residential",,72300,255300,0,327600,322 John Street SW,,,TV,2014
1006790,"0312990 1 59    NE-1-20-3-55,624 Sq. Feet",,T,"2
 Residential",,80300,237700,0,318000,324 John Street SW,,,TV,2014
1006800,"0312990 1 60    NE-1-20-3-55,460 Sq. Feet",,T,"2
 Residential",,78500,230800,0,309300,326 John Street SW,,,TV,2014
1006810,"0312990 1 61MR    NE-1-20-3-526,050 Sq. Feet   Municipal Reserve - Play Ground",,E,"10
Municipal Public Lands-Exempt",,116800,0,0,116800,400 John Street SW,,,TV,2014
1006820,"0312990 1 62    NE-1-20-3-56,165 Sq. Feet",,T,"2
 Residential",,84900,209800,0,294700,316 Robert Street SW,,,TV,2014
1006830,"0312990 1 63    NE-1-20-3-55,827 Sq. Feet",,T,"2
 Residential",,82500,222800,0,305300,314 Robert Street SW,,,TV,2014
1006840,"0312990 2 17    NE-1-20-3-57,090 Sq. Feet",,T,"2
 Residential",,88000,229000,0,317000,313 Robert Street SW,,,TV,2014
1006850,"0312990 2 18    NE-1-20-3-57,199 Sq. Feet",,T,"2
 Residential",,88400,234300,0,322700,315 Robert Street SW,,,TV,2014
1006860,"0312990 2 19    NE-1-20-3-57,199 Sq. Feet",,T,"2
 Residential",,88400,227600,0,316000,317 Robert Street SW,,,TV,2014
1006870,"0312990 2 20    NE-1-20-3-57,090 Sq. Feet",,T,"2
 Residential",,88000,236500,0,324500,319 Robert Street SW,,,TV,2014
1006880,"0312990 4 6    NE-1-20-3-55,634 Sq. Feet",,T,"2
 Residential",,80400,228700,0,309100,411 John Street SW,,,TV,2014
1006890,"0312990 4 5    NE-1-20-3-55,742 Sq. Feet",,T,"2
 Residential",,81500,250500,0,332000,409 John Street SW,,,TV,2014
1006900,"0312990 4 4    NE-1-20-3-55,742 Sq. Feet",,T,"2
 Residential",,81500,217200,0,298700,407 John Street SW,,,TV,2014
1006910,"0312990 4 3    NE-1-20-3-55,742 Sq. Feet",,T,"2
 Residential",,81500,213100,0,294600,405 John Street SW,,,TV,2014
1006920,"0312990 4 2    NE-1-20-3-55,742 Sq. Feet",,T,"2
 Residential",,81500,220700,0,302200,403 John Street SW,,,TV,2014
1006930,"0312990 4 1    NE-1-20-3-57,120 Sq. Feet",,T,"2
 Residential",,88100,245800,0,333900,401 John Street SW,,,TV,2014
1006940,"0312990 5 1    NE-1-20-3-57,970 Sq. Feet",,T,"2
 Residential",,91000,244900,0,335900,323 John Street SW,,,TV,2014
1006945,"1112685 5 18    NE-1-20-3-516,733 Sq. Feet   111.55' X 150'",,T,"1
Residential Vacant",,108100,0,0,108100,321 John Street SW,,,TV,2014
1006950,"0312990 2 21MR    NE-1-20-3-533,498 Sq. Feet   Municipal Reserve",,E,"10
Municipal Public Lands-Exempt",,126800,0,0,126800,328 John Street SW,,,TV,2014
1006960,"0312990 5 5    NE-1-20-3-510,629 Sq. Feet",,T,"2
 Residential",,98700,249800,0,348500,403 Robert Street SW,,,TV,2014
1006970,"0312990 5 6    NE-1-20-3-58,380 Sq. Feet",,T,"2
 Residential",,92400,256500,0,348900,405 Robert Street SW,,,TV,2014
1006980,"0312990 5 7    NE-1-20-3-57,229 Sq. Feet",,T,"2
 Residential",,97300,280100,0,377400,407 Robert Street SW,,,TV,2014
1006990,"0312990 5 8    NE-1-20-3-57,263 Sq. Feet",,T,"2
 Residential",,94800,330100,0,424900,409 Robert Street SW,,,TV,2014
1007000,"0312990 3 1    NE-1-20-3-510,470 Sq. Feet",,T,"2
 Residential",,98500,235500,0,334000,402 Sunrise Hill SW,,,TV,2014
1007010,"0312990 3 2    NE-1-20-3-55,903 Sq. Feet",,T,"2
 Residential",,83300,256200,0,339500,404 Sunrise Hill SW,,,TV,2014
1007020,"0312990 3 3    NE-1-20-3-55,544 Sq. Feet",,T,"2
 Residential",,79400,233500,0,312900,406 Sunrise Hill SW,,,TV,2014
1007030,"0312990 4 7    NE-1-20-3-56,085 Sq. Feet",,T,"2
 Residential",,84600,232500,0,317100,403 Sunrise Hill SW,,,TV,2014
1007040,"0312990 4 8    NE-1-20-3-55,495 Sq. Feet",,T,"2
 Residential",,78900,270500,0,349400,405 Sunrise Hill SW,,,TV,2014
1007050,"0614733 3 4    NE-1-20-3-55,491 Sq. Feet",,T,"2
 Residential",,80400,249300,0,329700,408 SUNRISE HILL S.W.,,,TV,2014
1007060,"0614733 4 9    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,80400,234500,0,314900,407 SUNRISE HILL S.W.,,,TV,2014
1007070,"0614733 3 5    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,80400,246000,0,326400,410 SUNRISE HILL S.W.,,,TV,2014
1007080,"0614733 4 10    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,80400,233100,0,313500,409 SUNRISE HILL S.W.,,,TV,2014
1007090,"0614733 3 6    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,80400,245300,0,325700,412 SUNRISE HILL S.W.,,,TV,2014
1007100,"0614733 4 11    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,80400,231400,0,311800,411 SUNRISE HILL S.W.,,,TV,2014
1007110,"0614733 3 7    NE-1-20-3-58,243 Sq. Feet",,T,"2
 Residential",,93700,288500,0,382200,414 SUNRISE HILL S.W.,,,TV,2014
1007120,"0614733 4 12    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,80400,248800,0,329200,413 SUNRISE HILL S.W.,,,TV,2014
1007140,"0614733 4 13    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,88500,253400,0,341900,415 SUNRISE HILL S.W.,,,TV,2014
1007150,"0614733 3 8    NE-1-20-3-58,243 Sq. Feet",,T,"2
 Residential",,93700,279200,0,372900,418 SUNRISE HILL S.W.,,,TV,2014
1007160,"0614733 4 14    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,80400,252800,0,333200,417 SUNRISE HILL S.W.,,,TV,2014
1007170,"0614733 3 9    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,80400,263700,0,344100,420 SUNRISE HILL S.W.,,,TV,2014
1007180,"0614733 4 15    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,80400,263100,0,343500,419 SUNRISE HILL S.W.,,,TV,2014
1007190,"0614733 3 10    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,80400,293900,0,374300,422 SUNRISE HILL S.W.,,,TV,2014
1007200,"0614733 4 16    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,80400,248800,0,329200,421 SUNRISE HILL S.W.,,,TV,2014
1007210,"0614733 3 11    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,80400,282300,0,362700,424 SUNRISE HILL S.W.,,,TV,2014
1007220,"0614733 4 17    NE-1-20-3-55,366 Sq. Feet",,T,"2
 Residential",,83000,297300,0,380300,423 SUNRISE HILL S.W.,,,TV,2014
1007230,"0614733 3 12    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,80400,241600,0,322000,502 SUNRISE HILL S.W.,,,TV,2014
1007240,"0614733 3 13    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,80400,257400,0,337800,504 SUNRISE HILL S.W.,,,TV,2014
1007250,"0614733 3 43    NE-1-20-3-55,370 Sq. Feet",,T,"2
 Residential",,83000,250200,0,333200,501 SUNRISE HILL S.W.,,,TV,2014
1007260,"0614733 3 14    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,80400,253800,0,334200,506 SUNRISE HILL S.W.,,,TV,2014
1007270,"0614733 3 42    NE-1-20-3-55,481 Sq. Feet",,T,"2
 Residential",,88300,325600,0,413900,503 SUNRISE HILL S.W.,,,TV,2014
1007280,"0614733 3 15    NE-1-20-3-55,496 Sq. Feet",,T,"1
Residential Vacant",,80400,0,0,80400,508 SUNRISE HILL S.W.,,,TV,2014
1007290,"0614733 3 41    NE-1-20-3-55,481 Sq. Feet",,T,"2
 Residential",,88300,316900,0,405200,505 SUNRISE HILL S.W.,,,TV,2014
1007300,"0614733 3 16    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,80400,277400,0,357800,510 SUNRISE HILL S.W.,,,TV,2014
1007310,"0614733 3 40    NE-1-20-3-55,481 Sq. Feet",,T,"1
Residential Vacant",,80300,0,0,80300,507 SUNRISE HILL S.W.,,,TV,2014
1007320,"0614733 3 17    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,80400,266900,0,347300,512 SUNRISE HILL S.W.,,,TV,2014
1007330,"0614733 3 39    NE-1-20-3-55,370 Sq. Feet",,T,"2
 Residential",,79000,323200,0,402200,509 SUNRISE HILL S.W.,,,TV,2014
1007340,"0614733 3 18    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,80400,250400,0,330800,514 SUNRISE HILL S.W.,,,TV,2014
1007350,"0614733 3 38    NE-1-20-3-58,320 Sq. Feet",,T,"2
 Residential",,94000,295900,0,389900,615 SUNRISE CLOSE S.W.,,,TV,2014
1007360,"0614733 3 19    NE-1-20-3-55,496 Sq. Feet",,T,"1
Residential Vacant",,80400,0,0,80400,516 SUNRISE HILL S.W.,,,TV,2014
1007370,"0614733 3 37    NE-1-20-3-510,220 Sq. Feet",,T,"2
 Residential",,110000,281300,0,391300,613 SUNRISE CLOSE S.W.,,,TV,2014
1007380,"0614733 3 20    NE-1-20-3-55,496 Sq. Feet",,T,"1
Residential Vacant",,80400,0,0,80400,602 SUNRISE HILL S.W.,,,TV,2014
1007390,"0614733 3 36    NE-1-20-3-56,230 Sq. Feet",,T,"2
 Residential",,104100,363000,0,467100,611 SUNRISE CLOSE S.W.,,,TV,2014
1007400,"0614733 3 21    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,80400,240200,0,320600,604 SUNRISE HILL S.W.,,,TV,2014
1007410,"0614733 3 35    NE-1-20-3-59,452 Sq. Feet",,T,"2
 Residential",,97900,347500,0,445400,609 SUNRISE CLOSE S.W.,,,TV,2014
1007420,"0614733 3 34    NE-1-20-3-59,370 Sq. Feet",,T,"2
 Residential",,102500,313000,0,415500,607 SUNRISE CLOSE S.W.,,,TV,2014
1007430,"0614733 3 33    NE-1-20-3-58,150 Sq. Feet",,T,"2
 Residential",,93400,281800,0,375200,605 SUNRISE CLOSE S.W.,,,TV,2014
1007440,"0614733 3 32    NE-1-20-3-56,700 Sq. Feet",,T,"2
 Residential",,88400,293400,0,381800,603 SUNRISE CLOSE S.W.,,,TV,2014
1007450,"0614733 3 22    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,80400,273700,0,354100,606 Sunrise Hill S.W.,,,TV,2014
1007460,"0614733 3 31    NE-1-20-3-56,205 Sq. Feet",,T,"1
Residential Vacant",,86700,0,0,86700,624 SUNRISE HILL S.W.,,,TV,2014
1007470,"0614733 3 23    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,80400,261400,0,341800,608 SUNRISE HILL S.W.,,,TV,2014
1007480,"0614733 3 30    NE-1-20-3-510,570 Sq. Feet",,T,"2
 Residential",,110400,350800,0,461200,622 SUNRISE HILL S.W.,,,TV,2014
1007490,"0614733 3 24    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,80400,258800,0,339200,610 SUNRISE HILL S.W.,,,TV,2014
1007500,"0614733 3 29    NE-1-20-3-59,958 Sq. Feet",,T,"2
 Residential",,119500,355200,0,474700,620 SUNRISE HILL S.W.,,,TV,2014
1007510,"0614733 3 25    NE-1-20-3-57,744 Sq. Feet",,T,"2
 Residential",,92000,327900,0,419900,612 SUNRISE HILL S.W.,,,TV,2014
1007520,"0614733 3 28    NE-1-20-3-511,169 Sq. Feet",,T,"2
 Residential",,126400,339900,0,466300,618 SUNRISE HILL S.W.,,,TV,2014
1007530,"0614733 3 26    NE-1-20-3-514,780 Sq. Feet",,T,"2
 Residential",,121500,320500,0,442000,614 SUNRISE HILL S.W.,,,TV,2014
1007540,"0614733 3 27    NE-1-20-3-511,886 Sq. Feet",,T,"2
 Residential",,117400,349800,0,467200,616 SUNRISE HILL S.W.,,,TV,2014
1007550,"0610785 6 16    NE-1-20-3-56,120 Sq. Feet",,T,"2
 Residential",,90700,278700,0,369400,526 Sunrise Way S.W.,,,TV,2014
1007560,"0610785 6 15    NE-1-20-3-56,159 Sq. Feet",,T,"2
 Residential",,86500,310300,0,396800,528 Sunrise Way S.W.,,,TV,2014
1007570,"0610785 6 14    NE-1-20-3-57,110 Sq. Feet",,T,"2
 Residential",,89800,241700,0,331500,530 Sunrise Way S.W.,,,TV,2014
1007580,"0610785 6 13    NE-1-20-3-57,545 Sq. Feet",,T,"2
 Residential",,91300,254900,0,346200,532 Sunrise Way S.W.,,,TV,2014
1007590,"0510162 6 12    NE-1-20-3-56,160 Sq. Feet",,T,"2
 Residential",,84900,262100,0,347000,534 SUNRISE WAY S.W.,,,TV,2014
1007600,"0510162 4 18    NE-1-20-3-55,362 Sq. Feet",,T,"2
 Residential",,77500,301500,0,379000,524 SUNRISE WAY S.W.,,,TV,2014
1007610,"0510162 6 11    NE-1-20-3-55,331 Sq. Feet",,T,"2
 Residential",,77100,240000,0,317100,536 SUNRISE WAY S.W.,,,TV,2014
1007620,"0510162 4 19    NE-1-20-3-55,497 Sq. Feet",,T,"2
 Residential",,78900,234400,0,313300,522 SUNRISE WAY S.W.,,,TV,2014
1007630,"0510162 6 10    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,78900,243800,0,322700,538 SUNRISE WAY S.W.,,,TV,2014
1007640,"0510162 4 20    NE-1-20-3-55,497 Sq. Feet",,T,"2
 Residential",,78900,246000,0,324900,520 SUNRISE WAY S.W.,,,TV,2014
1007650,"0510162 6 9    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,78900,255100,0,334000,540 SUNRISE WAY S.W.,,,TV,2014
1007660,"0510162 4 21    NE-1-20-3-55,497 Sq. Feet",,T,"2
 Residential",,78900,218500,0,297400,518 SUNRISE WAY S.W.,,,TV,2014
1007670,"0510162 6 8    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,78900,228700,0,307600,542 SUNRISE WAY S.W.,,,TV,2014
1007680,"0510162 4 22    NE-1-20-3-55,331 Sq. Feet",,T,"2
 Residential",,77100,265800,0,342900,516 SUNRISE WAY S.W.,,,TV,2014
1007690,"0510162 6 7    NE-1-20-3-55,386 Sq. Feet",,T,"2
 Residential",,77700,267400,0,345100,544 SUNRISE WAY S.W.,,,TV,2014
1007700,"0510162 4 23    NE-1-20-3-55,512 Sq. Feet",,T,"2
 Residential",,79100,214500,0,293600,514 SUNRISE WAY S.W.,,,TV,2014
1007710,"0510162 4 24    NE-1-20-3-59,562 Sq. Feet",,T,"2
 Residential",,96400,323800,0,420200,512 SUNRISE WAY S.W.,,,TV,2014
1007720,"0510162 4 25    NE-1-20-3-57,424 Sq. Feet",,T,"2
 Residential",,89100,257500,0,346600,510 SUNRISE WAY S.W.,,,TV,2014
1007730,"0510162 4 26    NE-1-20-3-55,430 Sq. Feet",,T,"2
 Residential",,78200,236800,0,315000,508 SUNRISE WAY S.W.,,,TV,2014
1007740,"0510162 4 27    NE-1-20-3-55,739 Sq. Feet",,T,"2
 Residential",,81500,243500,0,325000,506 SUNRISE WAY S.W.,,,TV,2014
1007750,"0510162 4 28    NE-1-20-3-55,970 Sq. Feet",,T,"2
 Residential",,84000,244100,0,328100,504 SUNRISE WAY S.W.,,,TV,2014
1007760,"0510162 4 29    NE-1-20-3-57,600 Sq. Feet",,T,"2
 Residential",,89700,239400,0,329100,502 SUNRISE WAY S.W.,,,TV,2014
1007770,"0510162 6 6    NE-1-20-3-55,274 Sq. Feet",,T,"2
 Residential",,76500,249400,0,325900,502 ROBERT STREET S.W.,,,TV,2014
1007780,"0510162 6 5    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,78900,236100,0,315000,504 ROBERT STREET S.W.,,,TV,2014
1007790,"0510162 5 9    NE-1-20-3-57,528 Sq. Feet",,T,"2
 Residential",,98400,311200,0,409600,501 ROBERT STREET S.W.,,,TV,2014
1007800,"0510162 5 10    NE-1-20-3-57,807 Sq. Feet",,T,"2
 Residential",,90400,277200,0,367600,503 ROBERT STREET S.W.,,,TV,2014
1007810,"0510162 6 4    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,78900,249100,0,328000,506 ROBERT STREET S.W.,,,TV,2014
1007820,"0510162 5 11    NE-1-20-3-57,528 Sq. Feet",,T,"2
 Residential",,89500,306700,0,396200,505 ROBERT STREET S.W.,,,TV,2014
1007830,"0510162 6 3    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,78900,228300,0,307200,508 ROBERT STREET S.W.,,,TV,2014
1007840,"0510162 5 12    NE-1-20-3-57,807 Sq. Feet",,T,"2
 Residential",,90400,301000,0,391400,507 ROBERT STREET S.W.,,,TV,2014
1007850,"0510162 6 2    NE-1-20-3-55,496 Sq. Feet",,T,"2
 Residential",,78900,238300,0,317200,510 ROBERT STREET S.W.,,,TV,2014
1007860,"0510162 5 13    NE-1-20-3-57,532 Sq. Feet",,T,"2
 Residential",,89500,275300,0,364800,509 ROBERT STREET S.W.,,,TV,2014
1007870,"0510162 6 1    NE-1-20-3-55,429 Sq. Feet",,T,"2
 Residential",,78200,256100,0,334300,512 ROBERT STREET S.W.,,,TV,2014
1007880,"0510162 5 14    NE-1-20-3-58,669 Sq. Feet",,T,"2
 Residential",,93300,339000,0,432300,511 ROBERT STREET S.W.,,,TV,2014
1007890,"0610785 6 17    NE-1-20-3-56,087 Sq. Feet",,T,"2
 Residential",,86300,303500,0,389800,514 Robert Street S.W.,,,TV,2014
1007900,0510162 5 15PUL    NE-1-20-3-52.03 Acres   PUBLIC UTILITY LOT EXEMPT,,E,"10
Municipal Public Lands-Exempt",,180900,0,0,180900,605 ROBERT STREET S.W.,,,TV,2014
1007910,"0610785 6 18    NE-1-20-3-55,742 Sq. Feet",,T,"2
 Residential",,83100,177700,0,260800,516 Robert Street S.W.,,,TV,2014
1007920,"0610785 6 19    NE-1-20-3-55,742 Sq. Feet",,T,"2
 Residential",,83100,229700,0,312800,518 Robert Street S.W.,,,TV,2014
1007930,"0610785 6 20    NE-1-20-3-55,774 Sq. Feet",,T,"2
 Residential",,83500,195700,0,279200,520 Robert Street S.W.,,,TV,2014
1007940,"0614733 6 22    NE-1-20-3-55,090 Sq. Feet",,T,"2
 Residential",,76000,278200,0,354200,522 Robert Street S.W.,,,TV,2014
1007960,0614733 5 16ER    NE-1-20-3-51.04 Acres   EXEMPT - ENVIRONMENTAL RESERVE,,E,"10
Municipal Public Lands-Exempt",,150000,0,0,150000,609 ROBERT STREET S.W.,,,TV,2014
1007980,0614733 5 17MR    NE-1-20-3-51.01 Acres   EXEMPT - MUNICIPAL RESERVE,,E,"10
Municipal Public Lands-Exempt",,149700,0,0,149700,613 ROBERT STREET S.W.,,,TV,2014
1100010,"954GV 1 1    NW-6-20-2-513,600 Sq. Feet",,T,"4
Industrial Improved",,78200,165600,0,243800,205 SUNSET BLVD. S.E.,,,TV,2014
1100020,"954GV 1 2    NW-6-20-2-513,600 Sq. Feet",,T,"2
 Residential",,92900,105500,0,198400,201 SUNSET BLVD. S.E.,,,TV,2014
1100030,954GV 1 3    NW-6-20-2-51.07 Acres,,T,"3
Commercial",,34600,49600,0,84200,121 SUNSET BLVD. S.E.,,,TV,2014
1100030,954GV 1 3    NW-6-20-2-51.07 Acres,,E,"11
Institutional",,80700,115800,0,196500,121 SUNSET BLVD. S.E.,,,TV,2014
1100040,"954GV 1 4    NW-6-20-2-516,000 Sq. Feet",,T,"3
Commercial",,82100,270900,0,353000,117 SUNSET BLVD. S.E.,,,TV,2014
1100050,"954GV 1 5    NW-6-20-2-516,000 Sq. Feet",,T,"2
 Residential",,78100,192200,0,270300,113 SUNSET BLVD. S.E.,,,TV,2014
1100060,"954GV 1 6    NW-6-20-2-520,000 Sq. Feet",,T,"2
 Residential",,46200,133300,0,179500,109 SUNSET BLVD. S.E.,,,TV,2014
1100060,"954GV 1 6    NW-6-20-2-520,000 Sq. Feet",,T,"3
Commercial",,39300,113900,0,153200,109 SUNSET BLVD. S.E.,,,TV,2014
1100070,"954GV 1 7    NW-6-20-2-518,000 Sq. Feet",,T,"3
Commercial",,81800,119600,0,201400,105 SUNSET BLVD. S.E.,,,TV,2014
1100080,"954GV 1 8    NW-6-20-2-521,450 Sq. Feet",,T,"3
Commercial",,132400,859100,0,991500,101 SUNSET BLVD. S.E.,,,TV,2014
1100500,4242FU A PARCEL    N -6-20-2-512.91 Acres,,E,"18
Crow n Land",,122190,283010,0,405200,425 SUNSET BLVD. S.E.,,,TV,2014
1100501,8510313 A PARCEL    NW-6-20-2-51.73 Acres   Compressor Site,,T,"4
Industrial Improved",,214000,283500,0,497500,425A SUNSET BLVD. S.E.,,,TV,2014
1100501,8510313 A PARCEL    NW-6-20-2-51.73 Acres   Compressor Site,,T,"5
Machinery and Equipment",,0,1668800,0,1668800,425A SUNSET BLVD. S.E.,,,TV,2014
1101000,7891GM B PARCEL    NW-6-20-2-52.09 Acres,,E,"18
Crow n Land",,93260,205710,0,298970,435 Sunset Blvd. S.E.,,,TV,2014
1102100,"8110166 1 1    NW-6-20-2-58,820 Sq. Feet",,T,"2
 Residential",,0,13800,0,13800,105 KENNEDY DRIVE S.E.,,,TV,2014
1102100,"8110166 1 1    NW-6-20-2-58,820 Sq. Feet",,T,"3
Commercial",,48300,45800,0,94100,105 KENNEDY DRIVE S.E.,,,TV,2014
1102150,"8110166 2 2    NW-6-20-2-520,430 Sq. Feet",,T,"3
Commercial",,63100,384900,0,448000,111 KENNEDY DRIVE S.E.,,,TV,2014
1102200,"8110166 3 3    NW-6-20-2-520,430 Sq. Feet",,T,"3
Commercial",,63100,9100,0,72200,117 KENNEDY DRIVE S.E.,,,TV,2014
1102250,"8110166 4 4    NW-6-20-2-522,564 Sq. Feet",,T,"3
Commercial",,64600,0,0,64600,123 KENNEDY DRIVE S.E.,,,TV,2014
1102300,"8110166 5 5    NW-6-20-2-518,295 Sq. Feet",,T,"3
Commercial",,60600,0,0,60600,218 KENNEDY DRIVE S.E.,,,TV,2014
1102350,"8110166 6 6    NW-6-20-2-524,742 Sq. Feet",,T,"3
Commercial",,94300,250000,0,344300,212 KENNEDY DRIVE S.E.,,,TV,2014
1102400,"8110166 7 7    NW-6-20-2-523,653 Sq. Feet",,T,"3
Commercial",,65300,297000,0,362300,206 KENNEDY DRIVE S.E.,,,TV,2014
1102450,"8110166 8 8    NW-6-20-2-521,519 Sq. Feet",,T,"3
Commercial",,63900,154400,0,218300,136 KENNEDY DRIVE S.E.,,,TV,2014
1102500,"8110166 9 9    NW-6-20-2-513,939 Sq. Feet",,T,"3
Commercial",,78600,121500,0,200100,130 KENNEDY DRIVE SE,,,TV,2014
1102600,8110166  10-13    NW-6-20-2-51.31 Acres   57' X 113',,T,"3
Commercial",,125200,748300,0,873500,112 KENNEDY DRIVE S.E.,,,TV,2014
1103000,6355GR F     PT-6-20-2-547.41 Acres   Surrounds Old Plant Site North and South,,T,"8
Industrial Vacant",,214500,0,0,214500,301 Sunset Blvd. S.E.,,,TV,2014
1103002,6355GR F     NW-6-20-2-51.01 Acres   North of Road 1287I West of Road 1287I,,E,"10
Municipal Public Lands-Exempt",,90400,1287000,0,1377400,240 SUNSET BLVD. N.E.,,,TV,2014
1103004,9012035 1     NW-6-20-2-520.66 Acres,,E,"18
Crow n Land",,142920,618260,0,761180,445 Sunset Blvd. S.E.,,,TV,2014
1103005,9010616  19MR    NW-6-20-2-59.41 Acres   West Bank of Sheep River &,,E,"10
Municipal Public Lands-Exempt",,461600,0,0,461600,,,,TV,2014
1103006,6355GR F PARCEL    NW-6-20-2-5,,T,"4
Industrial Improved",,0,42500,0,42500,350 Sunset Blvd. N.E.,,,TV,2014
1103006,6355GR F PARCEL    NW-6-20-2-5,,T,"5
Machinery and Equipment",,0,99900,0,99900,350 Sunset Blvd. N.E.,,,TV,2014
1104000,7710307 H     NW-6-20-2-55.18 Acres   Eastern Part of Tow n,,E,"10
Municipal Public Lands-Exempt",,470500,293200,0,763700,490 SUNSET BLVD. N.E.,,,TV,2014
1104500,7711272  1    NW-6-20-2-51.93 Acres,,T,"2
 Residential",,145500,256200,0,401700,202 SUNSET BLVD. N.E.,,,TV,2014
1104500,7711272  1    NW-6-20-2-51.93 Acres,,T,"3
Commercial",,48500,87400,0,135900,202 SUNSET BLVD. N.E.,,,TV,2014
1105000,6057GY J     NW-6-20-2-51.24 Acres,,T,"2
 Residential",,87200,226900,0,314100,209 SUNSET BLVD. S.E.,,,TV,2014
1105000,6057GY J     NW-6-20-2-51.24 Acres,,T,"3
Commercial",,44900,119000,0,163900,209 SUNSET BLVD. S.E.,,,TV,2014
1105050,"7710307 R1     NW-6-20-2-513,086 Sq. Feet   Sew age Lift Along River Bank",,E,"10
Municipal Public Lands-Exempt",,100700,27800,0,128500,490 Sunset Blvd. S.E.,,,TV,2014
1106000,"6355GR F     NE-6-20-2-516,988 Sq. Feet",,T,"4
Industrial Improved",,60800,33700,0,94500,METERING STATIONS,,,TV,2014
1106000,"6355GR F     NE-6-20-2-516,988 Sq. Feet",,T,"5
Machinery and Equipment",,0,66600,0,66600,METERING STATIONS,,,TV,2014
1106005,9210475 2 0    NW-6-20-2-57.93 Acres,,T,"2
 Residential",,264300,152500,0,416800,885 DECALTA ROAD SOUTH EAST,,,TV,2014
1106010,9210475 3 ER     NW-6-20-2-55.53 Acres,,E,"10
Municipal Public Lands-Exempt",,271300,0,0,271300,,,,TV,2014
1109010,"9610728 UNIT 1    NW-6-20-2-55,382 Sq. Feet",,T,"2
 Residential",,105000,197500,0,302500,1 825 IMPERIAL DRIVE S.E.,,,TV,2014
1109020,"9610728 UNIT 2    NW-6-20-2-54,316 Sq. Feet",,T,"2
 Residential",,102500,187200,0,289700,2 825 IMPERIAL DRIVE S.E.,,,TV,2014
1109030,"9610728 UNIT 3    NW-6-20-2-53,649 Sq. Feet",,T,"2
 Residential",,84900,200500,0,285400,3 825 IMPERIAL DRIVE S.E.,,,TV,2014
1109040,"9610728 UNIT 4    NW-6-20-2-53,466 Sq. Feet",,T,"2
 Residential",,80100,179700,0,259800,4 825 IMPERIAL DRIVE S.E.,,,TV,2014
